plateifu gini m20 C A S morph_flag
8319-6102 0.4545954308085873 -0.5841199279511136 0.9374136432374673 0.6733247270760093 0.2847138658296665 0.0
8319-9101 0.33376260088858856 -0.684431055348051 1.6241341966508192 0.5192030539365713 0.1932995394173274 0.0
8320-3704 0.28436542900695755 -0.6381727356536981 1.2542623165234161 0.47286377509466443 0.22197395707602366 0.0
8320-6101 0.391327683286859 -1.074828523339357 1.7275665519573526 0.4689289581725896 0.157480747747984 0.0
8320-6104 0.3591928520985406 -1.0106069165849279 2.056604597235178 0.47788586168090486 0.13877247816719895 0.0
8320-9102 0.34056809310102404 -0.5831010897968558 1.1750451857997162 0.3747222116380707 0.21718110509678618 0.0
8325-12701 0.45407770749241205 -0.672409384747958 1.4381444988423764 0.6917671752973665 0.35218792677716143 0.0
8325-12705 0.41059915616098097 -0.691607626244274 1.523158640341125 0.6521078819570195 0.3440948508099377 0.0
8325-3704 0.6021236034372307 -0.5321143592183628 1.6507016768352754 0.980869181970507 0.4772824810595218 1.0
8325-9102 0.6065877724443921 -0.5303090399611626 1.4496151386359093 0.6507132391665463 0.3789952885850548 0.0
8326-12702 0.4319872614729774 -0.6792661966190816 1.268141627847463 0.6705544634156683 0.23046973263949827 0.0
8326-12703 0.40428012091828625 -0.6243369939529624 1.5187941923810828 0.6534688154146342 0.2896947696120744 0.0
8326-12705 0.6124098001251713 -0.8070646734872313 1.450687944585972 1.079027307379483 0.3943454893896611 1.0
8326-6102 0.6773849617266815 -0.5899093200348952 1.7764945537075612 1.086163778318759 0.6994948572948269 1.0
8326-9102 0.2903084761331384 -0.6627868540447047 1.0592216842307878 0.3934595141294586 0.2032388364206124 0.0
8329-3702 0.45032004948514376 -1.5849521644029303 2.5624376057495555 0.3805826969773506 0.1432219758451094 0.0
8329-6103 0.34236833330075056 -0.8439012824120844 1.5563736672391393 0.3835594575463775 0.1131722469883612 0.0
8329-6104 0.32386226830930787 -0.7481070343374902 1.417389398237361 0.35703458153033646 0.14912734277834166 0.0
8330-12701 0.5006014360076819 -1.00314110527215 1.17905862765356 0.8764799166526555 0.23507354615263557 0.0
8330-12702 0.6578336475016765 -0.8784613002172446 0.9456091166750235 1.1677894126768558 0.5205544877145056 1.0
8330-12703 0.3429890552375082 -0.7516422330392406 1.4650197267008604 0.5476651056754177 0.2279505338462542 0.0
8330-1902 0.2874515061967107 -1.1042092842447877 1.7700558260360673 0.3751756129604024 0.11567637077140569 0.0
8330-3701 0.8287997663248061 -0.9220918027644629 1.4451884449027204 1.4006028047933776 0.4158377390407979 1.0
8330-6102 0.36893695139169214 -0.8125094052264905 1.7259293881910307 0.5377619952512652 0.1797171219406483 0.0
8332-12701 0.46631750638049607 -0.6053874067390309 1.3949081004215245 0.5514351366826138 0.27002144605378525 0.0
8332-12703 0.4125537673448235 -0.795277880603896 1.360463436099641 0.5648388368116989 0.27837686025716785 0.0
8332-12704 0.629265038491216 -0.7942536068848187 1.5259056295139364 0.9456113319537618 0.4819587029205973 0.0
8332-3702 0.2896867816183742 -0.7259013872907952 1.4367922251285448 0.41957916775801996 0.1575700193945889 0.0
8332-6103 0.4452218402529318 -0.8629648200736755 1.5139038049085798 0.631149672838464 0.2158044909411376 0.0
8332-9101 0.3724330220003071 -0.7040382327059346 1.1141388878864609 0.4713034457250531 0.19818315675912113 0.0
8333-1902 0.5335819505018232 -0.8007942526439868 1.8060996332819088 0.6419898671550327 0.12870681211948584 0.0
8333-3701 0.3354206785225558 -0.5879264288306958 1.1397754023969422 0.5109872006466872 0.18759489112187722 0.0
8335-6101 0.6552342543575526 -1.4714713703439268 2.7988151183020173 0.3876296428127153 0.21850865517086054 0.0
8335-6102 0.39024017537779343 -0.7201810566778594 1.220471989185225 0.6530070255355774 0.19355358943451684 0.0
8335-9102 0.4485784506338238 -0.861191589917687 1.2998594344784213 0.7664632018114785 0.2326014984174287 0.0
8338-1901 0.4332230215541014 -1.1790289384371104 2.100089251443744 0.2894500441899434 0.09008732939721546 0.0
8338-3702 0.3063142903968042 -0.6280773688260759 1.3552592795917493 0.43825129375863775 0.1763285159175584 0.0
8338-6102 0.48828499178523227 -1.065776104427259 1.6148280005777995 0.9635048939147045 0.1399237125952322 0.0
8338-6104 0.3482291919023082 -0.7803694639824337 1.695744772704368 0.5108127632603163 0.23496795506824306 0.0
8341-12703 0.5273595743343734 -0.9225818083532428 1.7702141795148383 0.9866531987268715 0.32105760717492016 0.0
8341-12704 0.4103406062931214 -0.6701872926672667 1.3216640660256673 0.6571468837614376 0.2456650712724906 0.0
8341-9101 0.4937295254002583 -0.5869721071251772 1.7932928482250987 0.6624886760152129 0.23798202263140675 0.0
8439-1901 0.5076021588618718 -1.6111922403410395 2.5441312667032125 0.28077072655562363 0.09096550869168117 0.0
8439-3703 0.39285429332917426 -0.8189454126290392 1.6691864800152432 0.6620176138673164 0.1535857971469122 0.0
8439-6102 0.4426968731615112 -1.014653828944552 2.0469881811323605 0.5851285439605524 0.1500819255060387 0.0
8439-9102 0.5275819899050994 -1.5605055666484309 2.9983276219028507 0.5837677301033859 0.15425746421993577 0.0
8440-1901 0.44355138276757367 -1.4972069549343834 2.2256806910948583 0.26024973157584247 0.10521308193161967 0.0
8440-1902 0.42578039780812943 -1.288822506617042 2.229337286331162 0.49667708452976905 0.0907921742190665 0.0
8440-3703 0.4602477511851536 -0.5546755394163012 1.185555888569626 0.3525821934929408 0.18539075263020222 0.0
8440-6104 0.44218609966992856 -1.5056979364210086 2.2054028949054008 0.16683519069105032 0.136540328718122 1.0
8447-12701 0.5291659888945031 -0.7576321603694025 1.5320076284085506 0.7925368664208877 0.2905465033838178 0.0
8447-12702 0.6528502294527874 -0.7985838480866387 1.1571693469708402 1.0351179118301557 0.49434681549912224 1.0
8447-12705 0.46979055451260976 -0.6749466135715536 1.159078486667658 0.6990689367638486 0.3210534565883074 0.0
8447-1901 0.4724640663808089 -0.6003850608812342 1.1792635111491323 0.45970276471541743 0.14546347480063915 0.0
8447-3701 0.31060344710337057 -0.5766806178638468 1.2161883152585564 0.3166482673377644 0.18758326727330454 0.0
8447-3703 0.4960357321245058 -0.8094453965818016 1.7502853993114473 0.47678840900120883 0.2576455995385871 1.0
8447-3704 0.3998217965703726 -0.7902072334739842 1.463287636108974 0.5748614728269014 0.17507927206815674 0.0
8448-3703 0.4929596602584337 -0.5675873030932734 1.2060844575742333 0.8486101648955879 0.23189884918220177 0.0
8448-6101 0.45457650701484614 -1.2290826183268346 2.3577982310409644 0.445162370813692 0.18100343192053728 1.0
8448-6104 0.3988128949359903 -1.0131096723086437 1.8527751610637604 0.6760560037607412 0.14771463813345662 0.0
8448-9101 0.35459557319795465 -0.6650888213223174 1.3928127504894716 0.6077447831440865 0.22545272511661926 0.0
8449-12701 0.42133868137424396 -0.9894708927555526 1.7504978368553088 0.5729598658909764 0.24918182491648222 0.0
8449-3703 0.36834333482740367 -0.5954122964336119 1.7880512515859714 0.5990379241808715 0.17863445376581455 0.0
8449-9101 0.5355820269620272 -0.5926126344281787 1.4923049401943889 0.837850702213726 0.47747148150986646 1.0
8449-9102 0.37732020016164797 -0.8730203716592505 1.3077156318641254 0.6360441661673796 0.20204896366067351 0.0
8450-12701 0.49374622700693427 -0.7411417554933163 1.7059342672006443 0.8433319144070254 0.45633321285981465 0.0
8450-12702 0.5482514507721542 -0.6651720848520325 1.2472028115849934 0.8075020812903917 0.37127332757051174 0.0
8450-1901 0.5341514061039874 -1.7108147631913824 2.5531957491805235 0.4536227312896862 0.17110744423299826 0.0
8450-3703 0.29447248474928456 -0.7774578557903573 1.4418357887311668 0.5426344463908912 0.16622990889388647 0.0
8450-6102 0.4391531803784185 -0.8364189088364167 1.7292968737818735 0.592816227094052 0.13593108372683563 0.0
8450-9101 0.31887286460626246 -0.8035197545321557 1.5566962262488762 0.4422984061645571 0.15822306190203939 0.0
8450-9102 0.4520128213645239 -0.6624162618478191 1.3767145145595348 0.7444816400859233 0.3824254846998469 0.0
8451-12703 0.3344541514132201 -0.7912238224116844 1.5691897254810718 0.5670951851524443 0.2517107916790507 0.0
8451-12704 0.612519285098768 -0.5582840542031571 1.413379648714246 0.8400783843352915 0.5305359172727565 0.0
8451-3701 0.3834195939161667 -0.639312536937806 1.5044353623849398 0.5848819216467981 0.2898008905714028 0.0
8451-3702 0.3758615251932158 -1.0486637238528087 1.8608736748518984 0.3977054296904845 0.15228049818475836 0.0
8452-12701 0.4720762992974171 -0.666895588287593 1.3677368224621247 0.7750217567376596 0.3679859368421725 0.0
8452-12703 0.4854936050681876 -0.6864185191179196 1.0387824371764607 0.6310210830730825 0.2915828531998668 0.0
8452-1902 0.4125144664421123 -0.777983274623761 1.1398107052644801 0.5834530116626151 0.17451377845054294 0.0
8452-6104 0.3170311963169353 -0.6726858794171104 1.3260489625919092 0.4165479680435836 0.24555389898857444 0.0
8452-9102 0.39750817014621487 -0.5988364688984601 1.1797405011191944 0.5304040462670161 0.21519727147428966 0.0
8453-12704 0.5821191378251133 -0.7344737361590393 1.129126625551204 1.0375647132682215 0.4603185345037137 0.0
8453-6102 0.526146291741043 -1.121401785652017 2.0152993514455297 0.5699716758553653 0.15951576152690403 0.0
8454-12702 0.4945006142559332 -0.6208768428465379 1.7759026450759268 0.8516473326185927 0.27685041847634073 0.0
8454-12703 0.5165860778302748 -1.1041778311889643 1.3463730136755934 0.8712407009893359 0.2502334495558197 0.0
8454-6101 0.3066738967646049 -0.7671207476500116 1.3541021068840724 0.48145520273865255 0.14780511856933606 0.0
8454-6104 0.3311407967348777 -0.6366478486235552 1.2438671486967166 0.5574985183434786 0.22259380173823615 0.0
8455-12701 0.44951310649552995 -1.0398109691933803 1.4097314932706784 0.8129722411827908 0.1506825288871833 0.0
8455-3701 0.24592079748122786 -0.7755227193660326 1.6785554714468398 0.32813676670446357 0.14707388553382716 0.0
8455-3704 0.3656611207958855 -0.6938631280206573 1.8572685535651237 0.5475282440723545 0.2153066054925367 0.0
8455-6101 0.37085291928863706 -0.7819554908511435 1.390501939383873 0.5234814872170684 0.12628777451148523 0.0
8455-9102 0.3686701447323353 -0.6067720069361041 1.4305163401329204 0.557711712172872 0.23289273406015817 0.0
8456-3703 0.6309535491889607 -0.6208901184994117 2.9869716395029524 0.6820864864007306 0.4764103212448096 1.0
8456-9101 0.3528216314960871 -0.739268546253117 1.2950827794157636 0.5694133344997331 0.22372267631722575 0.0
8456-9102 0.32165617560205806 -0.6001391828324008 1.3143116154918435 0.5327059947548277 0.23851747992218536 0.0
8458-12704 0.49535555379130763 -0.6301438731314036 1.2555338882738007 0.7145011360053529 0.417344067469037 0.0
8458-3702 0.35628892218081337 -0.9075005936805095 1.4254489479463717 0.5580033328971291 0.1645653201019307 0.0
8458-6102 0.5778113131429948 -1.6300240290641996 3.564124886664724 0.14727487849157278 0.11516613370341641 0.0
8459-12702 0.535781587392241 -0.7183425818725935 1.4094047450719533 0.9391453617316512 0.3061387274304376 0.0
8459-1901 0.4379511142193486 -1.29292554065684 2.1511404543879897 0.4069966713626042 0.10411128686677375 0.0
8459-1902 0.4690026389538686 -1.5781970614562335 2.4923365637108836 0.27449566220959315 0.07931610674341265 0.0
8459-3702 0.33538135212110737 -0.7025074286681157 1.266720166606834 0.5641426051355212 0.1845421229929277 0.0
8459-6101 0.3440162062631333 -0.6432949047864313 1.3721389374489001 0.43566644079500116 0.17439911239385594 0.0
8459-6102 0.4500255401420661 -0.6744076582039578 1.22852257009706 0.6452990614292996 0.24590758070624 0.0
8461-12702 0.5944298709065485 -0.7262982286388511 1.4456105459378468 0.9933375206987319 0.3718603915238578 0.0
8461-3704 0.3643363972783881 -0.6159447520107655 1.232763655240601 0.5120326423813613 0.264630475503812 0.0
8461-6101 0.3724080630346492 -0.8770666701847 1.5820586727891675 0.42900268906644456 0.1399642748879856 0.0
8461-9102 0.6629358894920772 -1.0414165383060854 2.4670708269286 0.7013023157684359 0.4291355031671004 1.0
8462-3703 0.393543080829773 -0.9893942412774515 1.6011136067253164 0.531788541176373 0.1361024132394036 0.0
8462-3704 0.3990688181092388 -0.9632317469698131 1.9171491642409901 0.46891806119776214 0.2265982015404803 0.0
8462-6101 0.2896443597023904 -0.6742713535037123 1.299653819351153 0.365947513819112 0.11734611458466429 0.0
8462-6104 0.3628086016203988 -1.0180745545835657 1.756306198409634 0.48586237780083597 0.10862040173452897 0.0
8464-12704 0.42456420641881126 -0.66783298898499 1.4337017714368907 0.6931287933849712 0.3171594279999574 0.0
8464-3701 0.3222924748012427 -0.8466992952470069 1.658197823289135 0.4569119439839936 0.16260213608050733 0.0
8464-3702 0.5723086835700404 -1.880000296241693 3.012426837790281 0.3949861398622119 0.17704105495681036 0.0
8464-3704 0.29000584659799633 -0.7313976326375413 1.3881610993447127 0.4826858636905549 0.19490512190059012 0.0
8464-6101 0.4467921878616906 -1.564177794596274 2.2671792651376106 0.17055929074116674 0.15089026756500537 1.0
8464-6102 0.3971088956460852 -0.6080405049373945 1.325954508659723 0.5322361733139873 0.2074716546690691 0.0
8464-9102 0.3671590570363603 -0.6860538399005166 1.326535557155264 0.6132636995290701 0.2471566042198885 0.0
8465-12701 0.3899200420269567 -0.8175261473589491 1.300478882090605 0.6030136339595419 0.24917123181221904 0.0
8465-12705 0.5335042287118311 -0.6953132652801775 1.2581921100480222 0.6031369472974634 0.35731908451949684 0.0
8465-6102 0.53172245282395 -0.924488504114076 2.2328559472108216 0.853868614777151 0.19060046636994415 0.0
8465-9102 0.5127949613746332 -1.3901114105426604 3.1107966220569683 0.5549227889113912 0.2386747482069211 0.0
8466-12704 0.4752787554949254 -0.561855275713979 1.3959420635667126 0.7348699001177399 0.3520709125823999 0.0
8466-3702 0.29002203615987815 -0.5531092861091295 1.2177797901772045 0.41086444093614444 0.19376859118635234 0.0
8466-3704 0.6424396225389306 -0.8327091086651419 2.135431808200727 1.0677334110702537 0.5943930318630287 1.0
8481-12703 0.39530061218320467 -0.8983252519330608 1.3878044673182501 0.539946714736785 0.24533004882787077 0.0
8481-12704 0.37085845848086263 -0.72093025119082 1.2900297252645005 0.5252579271645975 0.22057623710806679 0.0
8481-6103 0.49172736799929123 -0.8497873072926878 1.7312999039785593 0.8196514259805162 0.3179395330753777 0.0
8481-9102 0.41218941948228704 -0.7329003098476701 1.5907895007045383 0.7415211665691173 0.2586312688674433 0.0
8482-12705 0.5411291122759586 -0.5252578005166509 1.4114296825015382 0.5849734951772484 0.3299148084042178 0.0
8482-3702 0.2545280021919453 -0.5680540677060175 1.4078896373122398 0.38930286711682466 0.16259237107352226 0.0
8483-12702 0.7593861581340887 -0.5649824067172634 2.1752003819292987 1.2438101336766814 0.9251345118680131 1.0
8483-12705 0.4185429301428816 -0.7197963234153684 1.2467353057379502 0.7522301111740286 0.3367098822951107 0.0
8483-1901 0.5189222800571904 -0.7756698721133224 1.1728626504370951 0.5449406347226599 0.17898901382288832 0.0
8483-6103 0.3679585991627462 -0.8105645092751174 1.4706665993827082 0.5817014380825977 0.1909517839154301 0.0
8484-6104 0.5681629327209341 -0.7698519881867998 1.6980868890340861 0.5794958475513452 0.1988750847448072 0.0
8485-12701 0.6011484873967715 -0.5690921946961252 1.2784120377092791 1.0861617335023155 0.4073744764024238 0.0
8485-12702 0.4969969381762202 -0.8177654767997905 1.5181121864246694 0.8733548589086495 0.35951668656020347 0.0
8485-1901 0.3843387028225447 -0.8837521064026915 1.9631832077287734 0.33972084483235493 0.12848617335079188 0.0
8485-3701 0.6108446638504418 -1.857396818175048 3.1378180987902518 0.33216931529804145 0.16719145258469512 0.0
8485-3702 0.5760920569476815 -0.81390708060666 1.6487942712286068 0.8106149576625248 0.18007354144601778 0.0
8485-6101 0.3750347932551937 -0.6840809379171335 1.365112071296074 0.5506728627973859 0.2241432483208561 0.0
8485-9102 0.4304249192157889 -0.6419205265388389 1.1259556936723432 0.6089659238296707 0.23703454869209978 0.0
8486-12702 0.41517424843339257 -0.6606107874849427 1.6740302350146155 0.7634996951519515 0.2880375389186071 0.0
8486-1901 0.5337022898366331 -1.8088808517946644 2.860974705309533 0.28729717350870954 0.1376050583356358 0.0
8486-6101 0.4722404145426851 -1.2361421256274292 2.230612285094555 0.42101539072172806 0.17501169411345976 0.0
8486-9101 0.6521014542305675 -1.786240198903964 3.12300623294537 0.6782294784042792 0.34194516824524085 0.0
8486-9102 0.46346562825373155 -1.3730422587958446 2.3478457164197564 0.5273195266587188 0.18789484984665017 0.0
8547-3703 0.40394038444304997 -0.8705764197047026 1.6955948982373326 0.44708625118128953 0.197343886908484 0.0
8547-3704 0.5062795312270612 -1.6651203585988386 2.7572170712118864 0.4123638453951457 0.17872945540112567 0.0
8547-6103 0.3253124229315984 -0.5396171336787987 1.599941171715713 0.4466298571856463 0.20949362737014834 0.0
8548-12702 0.4877545228131692 -0.5908812448501992 1.5367894189936369 0.7327753758008695 0.3479935060059687 0.0
8548-1902 0.4679761572472772 -0.8761387206995495 2.0470495471758228 0.39016318004480716 -0.033853542081183116 0.0
8548-3702 0.46291101937717266 -0.8163390367536436 1.6042902306073228 0.5211034877089754 0.1655238120385194 0.0
8548-3704 0.38332633499911983 -0.7128989045838611 1.4694187726072854 0.6336136005695066 0.1985822638820504 0.0
8548-6102 0.4055489214836016 -0.8627045804439659 1.4563440161415417 0.45547992725139974 0.14994493554946273 0.0
8548-6103 0.4401567555503011 -0.6843824949851194 1.0043468177665642 0.7556168668803668 0.2408332116585566 0.0
8548-9102 0.7029322276092221 -0.9283465366951499 3.344053181536209 0.7916965800018024 0.3102770512655549 1.0
8549-1901 0.4018145729370272 -1.4008678365468388 2.091684861697023 0.3329572878696519 0.10414662928342637 0.0
8549-6103 0.3891088914024568 -0.8968671871029401 1.7338458256872855 0.5218061260141165 0.168395842533633 0.0
8549-6104 0.4726105624411136 -1.7377909536696245 3.086608471194938 0.500258660111028 0.22179754633928275 0.0
8549-9102 0.4075455742086815 -0.5909670644758522 1.6721035512772175 0.692777934618372 0.2676225943233987 0.0
8550-12703 0.3753336870034855 -0.8505706847499761 1.5356384786969268 0.518669294961472 0.19349331140057102 0.0
8550-6103 0.4413876874321459 -0.6584746444090002 1.2735042029621424 0.7083872807191957 0.23663103046754386 0.0
8550-9102 0.355892186378092 -0.8170734593720266 1.610620018977402 0.4557530787440898 0.14066612433153416 0.0
8551-12701 0.605538545889064 -0.5958368638529172 1.339744781792782 0.6956977396473156 0.2950412747103298 0.0
8551-12702 0.7722735770491 -0.6694616208730232 1.3208638450482832 1.2298121023018749 0.8937492563393814 1.0
8551-12703 0.49386772148894154 -0.6505360796069706 1.4911264711151884 0.7872169897517733 0.49749815963842403 0.0
8551-12705 0.46416062029324706 -0.5334813543524735 1.6811414794724562 0.6810619596055316 0.28677737772108963 0.0
8551-9101 0.7664077401909403 -0.8271094587381123 0.9384888438031945 1.324597052385168 0.9138602300653038 1.0
8552-12703 0.4233612227699636 -0.6059462806447579 1.3862526378218212 0.5287098047525209 0.28349917173966105 0.0
8552-12704 0.46202219534074046 -0.6976565943350566 1.0651398026973184 0.8769405771539578 0.3199047356958565 0.0
8552-3701 0.5542416015896549 -1.8118547802781582 3.098152124655338 0.32962953690089325 0.19950292185392643 0.0
8552-6101 0.46857520762398164 -0.9512612555824551 1.0117857411243814 0.7879031729884938 0.1602672053839396 0.0
8552-9101 0.42240131467065206 -0.6246408450049032 0.9281081310895377 0.532872651101815 0.27286244352573924 1.0
8553-12704 0.36827638096321946 -0.7713883941419237 1.1366820850053152 0.5252982545699736 0.23248669230148042 0.0
8553-1901 0.255510006472741 -0.8083785527397077 1.565860680211035 0.40256669422612423 0.20183477234573058 0.0
8553-3704 0.41163030198851247 -1.2272662883021306 2.180460915610154 0.5131144198894174 0.19164914586964607 0.0
8553-9102 0.2977977106412134 -0.7051895579612701 1.4057076558109598 0.48514979192582375 0.1960947712392113 0.0
8554-12701 0.3837107417193956 -0.6459488108231894 1.299022416495834 0.6485628930325648 0.22502756239067798 0.0
8554-12702 0.43674350349278446 -0.7481460243062912 1.4300287488126942 0.7065805282361387 0.2798201663839711 0.0
8554-12703 0.5258245266898575 -0.716118182907578 1.2099545305886494 0.933130246432259 0.30573861572236133 0.0
8554-3701 0.5969971157555365 -1.806259404011948 3.111324326960521 0.21872468464283415 0.18632629392190078 0.0
8554-3704 0.45548793764038437 -0.7793612622014027 1.6124790175793167 0.4222502736642034 0.10138161098801139 0.0
8554-6101 0.4418131285903028 -0.9818289345948613 1.2938650114132801 0.6238750791896126 0.12065957016598453 0.0
8554-9101 0.38425629530705185 -0.6735072512602548 1.3008169918939427 0.6352899133341456 0.1802458071421023 0.0
8555-12702 0.614177153348866 -0.7928790948978006 1.8726461608358023 1.0438189584218303 0.6263265477444774 0.0
8555-12705 0.34387044011432727 -0.7540754498338618 1.376658380825106 0.464919770800898 0.23587952063218828 0.0
8555-9102 0.3895435426873396 -1.0902074750751076 1.806509426524758 0.6307230552759013 0.29443839152998724 0.0
8566-12702 0.4924983974466236 -0.8517073113416587 1.403628391060536 0.9038681043114422 0.27657654638523654 0.0
8566-12704 0.4427888384646055 -0.6187931283956641 1.45557721363869 0.6111625292242395 0.2605551115257799 0.0
8566-3703 0.44373468849339104 -0.910891391367176 1.9763415905710167 0.7218962897073157 0.19146699068961648 0.0
8566-3704 0.4256813360825298 -0.6746294375970794 1.314920389017805 0.6376079144818576 0.22392005032649678 0.0
8566-6103 0.4201146614075966 -1.073594684551245 1.955054523211047 0.7924327656060917 0.16865432690132193 0.0
8567-3701 0.34266508293659603 -0.5766007296016493 1.4879272934410976 0.229091508637908 0.1400876197699983 0.0
8567-6101 0.5486126204910879 -0.6692202917034453 1.5465585450652142 0.5790166476843731 0.2945938369602592 0.0
8567-6103 0.47664220916495076 -1.5303946037178813 2.393992002417292 0.13723585124814466 0.14512858079040405 1.0
8567-9101 0.6214910577449312 -0.9837358653870705 2.264447075184837 0.6985032067869837 0.23085109919312874 0.0
8567-9102 0.365783712191633 -0.7399319605391438 1.8669154088166606 0.5217303484718706 0.2732504171201033 0.0
8568-12703 0.4025584421035443 -0.7253060124984173 1.4100520447798426 0.6822640573698225 0.25411935624837 0.0
8568-3703 0.5452834977771311 -1.4514652681583051 2.371333898256944 0.2786804838073794 0.14230558553513892 0.0
8568-3704 0.308696086688327 -0.66179382146415 1.6538227277415802 0.38922128329042577 0.18876171723180113 0.0
8588-1901 0.38575646698860894 -1.431590512741007 2.256894779347717 0.41930296603693934 0.15485144684971178 0.0
8588-3702 0.25086929783024176 -0.8307727520858447 1.6463201510962342 0.3215499792052745 0.15150006344671066 0.0
8588-6101 0.46249983192209776 -0.9360429009713488 1.734202464012589 0.44113473681837145 0.12851936252456533 0.0
8588-9102 0.3701418674989421 -0.721044178794329 1.1326262033786618 0.5535679950002971 0.2112431557146021 0.0
8591-12705 0.44097087206318863 -0.584715106224299 0.8637393318894336 0.6752950092531611 0.34292882415208414 0.0
8591-3703 0.32033902336100495 -0.8695355026203894 1.6636604472450083 0.4004792437195245 0.1666372202213826 0.0
8591-6103 0.6954240760111728 -0.40138526888062764 1.8200561863881903 1.077480676112468 0.7586185678646896 1.0
8591-6104 0.32735993485596643 -0.6655860481509649 1.2602131182595242 0.4463918498802623 0.16084495000756954 0.0
8591-9101 0.5143770818086345 -0.9465710693003276 1.4164751406063911 0.6270442990766297 0.23916390287136527 0.0
8591-9102 0.40667827086253455 -0.7343883350473274 1.220441565318159 0.6194809923749266 0.24207231542673008 0.0
8592-12701 0.463077754419327 -0.8984564134813888 1.5337456680048365 0.8966143479828874 0.31063180020769027 0.0
8592-12702 0.46512231463658704 -0.650474858415714 1.9271923856241966 0.7197373437701731 0.360243673544032 0.0
8592-3702 0.43733155436433313 -1.0998468127598635 2.2866522268899434 0.3266866621295187 0.18982510894557086 0.0
8592-3703 0.38037995753470194 -0.6766344707507953 1.6137674606147319 0.5140736936958498 0.15796385139562616 0.0
8592-3704 0.3830458837506049 -0.8117557617746559 1.7903570749300295 0.3553957948104794 0.2026164565012969 0.0
8592-9101 0.3950302230282215 -0.5959124787981026 1.3532234949859 0.4686686673906382 0.24257771824501617 0.0
8595-12703 0.48084160107264023 -0.6810075246902408 1.1252062140207406 0.8273571910156775 0.30534881341319886 0.0
8595-12705 0.4847858030993668 -0.6766047111157768 1.2226757213817554 0.8437788746057824 0.2963686466354203 0.0
8595-3702 0.38793115010373236 -0.7262223285789964 0.9869098378779034 0.5472540136076822 0.19141383397984846 0.0
8595-6102 0.39636910690799815 -0.8354904147244445 1.4413230680545843 0.6727770682933234 0.21574034226338007 0.0
8595-6103 0.6475032870454424 -0.7148632585059276 2.3969705022880166 0.8698516149025317 0.3124165600795464 1.0
8597-12701 0.3717687605673547 -0.6700479361113931 1.292784214790732 0.5670351205425859 0.2932606967307498 0.0
8600-12705 0.5553421761533348 -0.5979058162823039 1.4280968246071566 0.8578397021903013 0.4983673318254888 0.0
8600-1901 0.4773108210325724 -1.1699670757348786 2.1396601082634388 0.5532001972272491 0.1061322314271448 0.0
8602-3701 0.2942804188275602 -0.6031389096171711 1.1325708044502718 0.36892415446319354 0.1806103416567728 0.0
8602-6103 0.5044977171164696 -1.1455132387049274 2.089085585556616 0.39734229759930473 0.16883458225130388 0.0
8602-9101 0.36674968431209776 -0.7068847394980176 1.5653726660201004 0.5881861207204406 0.21191383879838097 0.0
8603-12704 0.3964889241354857 -0.6093693153440913 1.4189114880612212 0.41203931705802915 0.2016015288735293 0.0
8603-9102 0.41533859433880027 -0.7531976137290458 1.326477274970101 0.6645224032847578 0.18659249489404775 0.0
8604-3702 0.6650664937485105 -0.5465090768090972 1.910546455804547 1.1683650992045387 0.6353867480065744 1.0
8604-9102 0.39922720770761144 -0.8954085769774822 1.4633325818010943 0.6820080166783132 0.14616648986401512 0.0
8606-12701 0.42253971723625994 -0.6593431327412237 0.9235209191618063 0.6089522949273107 0.24154376857813945 0.0
8606-12705 0.5786373151901649 -0.6985672292335708 2.150819562015427 0.7612945463284876 0.4834597715669775 0.0
8606-3701 0.30876438637237485 -0.7444765694964712 1.1583045967168206 0.2897542789268359 0.17574753483164443 0.0
8611-12701 0.4954162904064788 -0.7654759140411816 1.2502358401365536 0.7021592162278234 0.3166247259802879 0.0
8611-12702 0.3700492456238514 -0.7667516208765641 1.4036290733733658 0.5161436562974543 0.1864715965615496 0.0
8611-3702 0.5250964677611131 -1.6459357695121888 2.774840140743151 0.29968566867442736 0.18986192116169515 0.0
8611-6102 0.42459997609947314 -0.8577936654220744 1.7191988248018961 0.4374910609584499 0.13619603262050947 0.0
8612-12702 0.436506970282725 -0.6199586807014448 1.0593080192358624 0.6519238880646196 0.26936369721368725 0.0
8612-9101 0.5300594294019321 -1.2917925503563406 2.576223398549925 0.5622732816214872 0.2234503626787155 0.0
8612-9102 0.6823835100913419 -0.658516214068076 2.2546635407965 0.9216088924033924 0.5720292779005296 1.0
8613-12703 0.5884239334409991 -1.2472825526868887 2.677331841864831 0.4724183582210123 0.22208568892583216 0.0
8613-1902 0.2389988202203016 -0.9567897942554343 1.6607806264137448 0.22248080257008537 0.10391925165412692 0.0
8613-6101 0.37359264812798987 -0.6181624019984233 1.4528028864721863 0.4531928109605107 0.144514431304518 0.0
8615-12705 0.7028538339602816 -0.6336010514261411 1.0247119326134981 1.0784309770023932 0.8145246808962094 1.0
8615-1901 0.6829434396080022 -0.9406165412345403 2.4074003602857323 0.7142709299883137 0.13359474998471707 0.0
8615-1902 0.4023121724599874 -1.2554232016879434 2.0699009856988706 0.24652672055979788 0.08963811338063814 0.0
8615-3701 0.33551272419252 -0.9221273718360146 1.5746026767450048 0.5142493327591041 0.16225366171595712 0.0
8615-3703 0.5521289087800416 -1.122458382745579 2.0303254960128774 0.647156718826492 0.15788794030314976 0.0
