plateifu bin_sf_num slope zp r2 e_slope orslope orzp slope1 slope2 tpx tpy mode_flag
7991-12704 247.0 0.5811540403607027 -6.899655333744944 0.8160128150075197 0.026300528887480693 0.5957837441748005 -7.0313742515387485 0.7073467542407573 0.10827715520632698 8.0028715572034 -2.148691677351254 1.0
7992-1901 202.0 1.0970236919954874 -11.157726361114324 0.8523444778499337 0.04759612338462625 1.1632192546662397 -11.708804209128623 1.2058227483182962 0.6120817424909386 8.57159716818868 -1.6901466268296728 0.0
7992-3702 269.0 1.0169557610633801 -10.099971379925133 0.8016208605058583 0.046414868238548575 0.9319953316922118 -9.376759577344645 1.5131410437575312 0.3593684812231352 8.322413730764248 -1.4444284405147776 0.0
8077-12701 83.0 0.48139449733776557 -6.5328926810410275 0.8018550457223967 0.039857878577423296 0.48139449733776496 -6.532892681041025 0.5874871978066643 0.09119018703712944 7.705820210501857 -2.753071876738453 1.0
8077-3702 246.0 1.635269704140158 -16.22614740931479 0.80432362478207 0.07733748908703852 1.7880068179020498 -17.60642303215525 1.8460776299746497 1.262436961220221 8.87056523487422 -1.6263249699410036 -1.0
8077-3704 300.0 1.6028958485075306 -16.48443709966026 0.8950467928749726 0.046265712784752416 1.6968194230526152 -17.35699757419831 1.8300521521515256 1.1270639969244134 9.013166621965416 -1.9287840163606569 0.0
8077-6104 445.0 0.37297935409432337 -5.1114571021935795 0.5000846304277595 0.030686372136601903 0.4514521622596724 -5.78054630389746 0.2752557598136341 0.45833942552145507 8.207183927296684 -2.0782248834259147 1.0
8078-3702 112.0 0.698946906288076 -8.829918064864664 0.5900140839241836 0.09119487247536748 0.8008187791486807 -9.670638559795172 0.7881905810309106 0.1864526077990406 8.29638686747073 -3.00140423977672 0.0
8078-3703 189.0 1.0625270585917845 -10.651428400864765 0.8350984753351808 0.05118273951328984 1.1155461799374449 -11.082790732620824 0.8450702258025754 1.6141327596593456 8.139229010749318 -2.1075256794569066 0.0
8078-3704 207.0 0.41475688320145276 -5.535292620295882 0.6551624547467239 0.03340375239662031 0.4058241619185505 -5.465526318989027 0.5471445688389558 0.08130089799523947 8.041721869882092 -2.1299108941164784 1.0
8081-12702 48.0 0.13064911522043263 -4.181240799336983 0.27019761944009757 0.06864111409301674 0.13064911522043476 -4.181240799336993 0.2243954386198168 -0.06477026739553902 7.571598504662104 -3.1303794776920837 0.0
8081-1902 118.0 1.2014876417701605 -12.19446180073772 0.8941100807172143 0.0558765056042442 1.2800633656431397 -12.843077068176886 0.764584372195914 1.4573024564346166 7.934186548214855 -2.7771873152782804 0.0
8081-3702 44.0 0.4017740234198354 -6.2027274600016415 0.16189056667243765 0.3778928222856101 0.8997337886581064 -10.309606222086611 0.8479583122270913 -0.19836030512802177 8.00968677263391 -2.8801839007510184 -1.0
8081-3704 279.0 1.2594289304285171 -11.880704418543301 0.7111389340424368 0.07481117322855015 1.405523615705987 -13.059332736732426 0.7197252601309113 1.495389157552991 8.029751737227556 -1.8387796176982982 0.0
8081-6103 187.0 0.8870212773045142 -9.380515408620752 0.9053914501613204 0.030582225283213017 0.8870212773045142 -9.380515408620752 0.941214975070884 0.5610734938129516 8.272284675522776 -1.9946895472053985 1.0
8081-9101 419.0 1.311376078215189 -13.418859004279327 0.7464077388510595 0.057256384105194534 1.3191807991471882 -13.490659975905523 1.9521891200448047 0.4954643484350758 8.893541936995481 -1.457053231865465 -1.0
8082-6101 62.0 1.2372305581872316 -12.5486608432633 0.5136786817852447 0.26678534631982237 1.8131936712913563 -17.219527970762396 0.26396675205634945 2.102960117025137 7.928169430910435 -2.9206005444805903 -1.0
8082-6103 471.0 1.147527077066725 -11.297873565061916 0.8408744468709143 0.03410573500858904 1.1721404665186088 -11.509050231265025 0.6884229967069652 1.3268736833435726 8.102345872690965 -2.0840405306235215 0.0
8083-3702 174.0 1.1893977386021803 -12.314982705643953 0.7745533822134415 0.07405901415743502 1.300603647919974 -13.244452537996153 0.8265211451017117 1.4413480494964444 8.220521695471136 -2.6537962511934396 -1.0
8084-12701 93.0 1.430397516556625 -13.915799182990341 0.672130177522314 0.16518416848959894 1.5554480466263083 -14.90248073043113 0.7048998198612396 1.9180714718234506 7.693715360446245 -3.0204110448735024 0.0
8084-12703 669.0 0.7710203091811889 -8.644987672366009 0.6597920024894192 0.03400125497186676 0.757510893821651 -8.52659866820522 0.4893338288160729 1.0434095191466675 8.446722961242662 -2.2322035974923766 0.0
8084-3702 256.0 1.180584520989875 -11.778828489058764 0.812196342243564 0.0532076214680973 1.2860630278144634 -12.738070014470978 0.8809609039990727 1.3337806339825355 8.518571343833777 -1.8078648352003084 0.0
8084-3704 111.0 0.5177349966429573 -6.390393735824238 0.7066180033890327 0.049658599415010676 0.7023687385368776 -7.86838531381591 0.0635069190852225 0.7564941201723818 7.354958530063455 -2.7256341506296318 1.0
8084-6101 482.0 1.3311467680028286 -13.63805644135915 0.798916133807833 0.04574021519055595 1.3512509269591637 -13.812776552861246 1.0561436186720246 1.8228043884587692 8.595082002266672 -2.29135694305704 0.0
8084-6102 180.0 0.7316975069548706 -7.9721255088539795 0.9197142775183876 0.02341025277520478 0.7316975069548707 -7.972125508853981 0.8053937496807694 0.3951593965368977 7.70973187778678 -2.264094071932407 1.0
8084-9102 305.0 0.8884840165312666 -9.522090690358738 0.6832731085863882 0.05454484831717361 0.6553485602962693 -7.579913482390997 1.1725133774229852 0.5463042392080665 8.092618969697828 -2.2423682055947736 0.0
8086-12701 107.0 0.4116665433326462 -6.130728845035187 0.5254029388605473 0.06505987689933279 0.4116665433326463 -6.130728845035186 0.6571819670870229 -0.13314981126496656 7.849691136516263 -2.7950368555084806 0.0
8086-1902 191.0 0.9147782075304884 -9.809146641646652 0.7538491093565332 0.057995901138491866 0.914148630282447 -9.808064548440063 0.7488006818506816 1.0791665743175758 8.016965787526292 -2.520153783044687 1.0
8086-3702 336.0 0.34996185523082807 -4.765751244453688 0.4976332188540422 0.03337730771707634 0.47775881754024 -5.835493369257797 -0.06188140823344044 0.678866280230911 8.197528860880437 -1.9761117387767557 0.0
8086-6102 12.0 0.34996185523082807 -4.765751244453688 0.4976332188540422 0.03337730771707634 nan nan -0.06188140823344044 0.678866280230911 8.197528860880437 -1.9761117387767557 0.0
8131-6101 281.0 0.9810904147613636 -10.282779129936063 0.8836999942502317 0.031109842700277057 0.9671078546697469 -10.160674912347165 1.2572016806469835 0.3233932303927312 8.527294722007218 -1.7345164456901778 0.0
8131-9101 408.0 1.2798733686961976 -11.91888499351738 0.7733219943142691 0.05207653922460248 1.2801821476644826 -11.913342185216594 1.2730771786758384 1.2991331549329521 8.101932637072844 -1.5528677096312575 0.0
8132-12703 178.0 0.3416738821737667 -5.377609286491515 0.7082212222125874 0.02567352009087809 0.34309889025035306 -5.379608438302128 0.5523642049935629 0.03424416286907837 7.8091273099330705 -2.5202521571252725 1.0
8133-3701 154.0 1.479612825208137 -14.579250537831518 0.9506502091574133 0.039168586802121944 1.4796128252081362 -14.57925053783151 1.3726723950812398 1.5736302623333571 8.1325483408531 -2.5878149415778315 1.0
8134-12703 176.0 0.6684299726664102 -7.916932422878033 0.594800622786827 0.06848531533277054 0.6684299726664109 -7.916932422878037 0.22208393603201568 1.0384275370025338 7.679368495500432 -2.934762832954976 1.0
8134-1901 259.0 0.8638074702755135 -8.700087834696781 0.9094303618301494 0.02463906214669628 0.8838864908971135 -8.874916445987802 0.5065811917006741 0.941921846013349 8.163395064146043 -1.7001038147772727 0.0
8135-12702 279.0 0.5054674590550707 -6.633891458825564 0.6451534317739767 0.035967794989306974 0.5189922556580776 -6.74342884633805 0.5852914846911121 0.13413691402480044 8.284255348519766 -2.390723377586123 0.0
8135-12703 260.0 0.6856376322956572 -8.166806849281514 0.7532905357739849 0.03726851873868796 0.6856376322956568 -8.16680684928151 1.0972678898806945 -0.15814617979892703 8.235368334603006 -2.3063770121139484 1.0
8135-1901 106.0 1.5530947958029062 -14.957861178450178 0.9056891677162677 0.07128677089073567 1.555199973211683 -14.98722030827593 1.030842966302148 1.8420724209353945 7.955002222092267 -2.7856828133766682 -1.0
8135-3702 114.0 1.0497768374072922 -10.935753136297128 0.7784649738184113 0.07998209151749708 1.0497768374072922 -10.935753136297127 1.2710020075700388 0.60935890478601 7.957685051018964 -2.4969573520261914 0.0
8135-3704 343.0 0.8162437854490618 -8.48122152310411 0.8262953658069632 0.030129962574487187 0.8857354134118832 -9.066022068160661 0.4789482770330514 1.1150924901780876 8.137428417862877 -1.9561649153813787 1.0
8135-9102 184.0 0.931591186872126 -9.814010314934361 0.917876008929525 0.029857328441476327 1.0191931274815706 -10.552787523574743 0.765432385113294 1.042446965502515 7.801689604813985 -2.628129003228551 1.0
8137-12702 220.0 0.7205493905589095 -8.283520892388434 0.84171045315405 0.0313047025897868 0.8336340237807784 -9.184017828041425 0.7408364072829944 0.496491786126339 8.12461134083493 -2.4136075922014415 1.0
8137-12703 630.0 0.3824656107044785 -5.416181551350402 0.5515747748848804 0.02308019884268917 0.2897197127566357 -4.604964967376113 0.7120316206487564 0.15724136591436685 8.221355336520377 -2.176523309290302 1.0
8137-12704 142.0 0.48097291488582267 -6.489897301340857 0.8609714447226626 0.024015393910161907 0.4725422040325891 -6.422083396138092 0.5861606761851941 0.10756074975787656 7.712559764015335 -2.686856629624594 1.0
8138-12701 195.0 0.9423655339450598 -9.874589726247548 0.8687676056374966 0.03866653855535607 0.9390415119097809 -9.84411973173478 1.2156174717261117 0.48993652901620904 7.739413961047571 -2.4409362079144854 1.0
8138-3704 205.0 1.5017573372246014 -15.127838744760883 0.8794544511032074 0.057046615595523174 1.5993901385486102 -16.020518451340713 1.0755136061918837 1.8296755244988414 8.365967417995714 -2.713791155887254 0.0
8138-6104 92.0 0.9788584871020106 -10.20868987976551 0.876439257265684 0.05668711359784999 0.9662755557423649 -10.103660963633118 1.366565809869802 0.537244916554152 7.709428147606723 -2.5268033357936135 1.0
8138-9102 261.0 0.6989336800321624 -8.214600205305263 0.8087729086862728 0.031581025125424114 0.7099834941767295 -8.308564005571395 0.6644081273285927 0.7772029699927728 8.684627625652032 -2.1699269428409074 1.0
8140-12705 157.0 0.6382064757999159 -7.540746125208314 0.8466859955961112 0.032215169627907034 0.6458729706816145 -7.608548163649462 0.8878926783801208 0.3550800056482507 7.685991876226367 -2.511839801272902 1.0
8140-1902 156.0 1.1029776650642176 -11.081651177968052 0.9590432604644026 0.02625142368661886 1.103975827965602 -11.08925346408792 1.0557714120834858 1.2398678785303043 8.551708351031158 -1.6919630542933952 1.0
8140-6102 173.0 0.9943627236250803 -10.275313805986464 0.8964607117779585 0.03758720491804064 0.99436272362508 -10.275313805986464 1.1030975771096683 0.5572108087667044 7.855333424917621 -2.388007628484769 1.0
8140-9101 148.0 1.066708579645442 -10.992968947691635 0.7760712879752234 0.07173858922801912 1.1248648129371341 -11.45318603784606 1.1817023923502672 0.6690233421477333 7.927493715056485 -2.4865479432253936 0.0
8141-12704 280.0 0.5692707719488271 -6.899622391186902 0.8663118628156048 0.019686149152923504 0.5692707719488277 -6.899622391186905 0.8118103313769096 0.030658368895327637 7.795761720098004 -2.2577569699491846 1.0
8141-9102 297.0 0.9302549269758821 -9.434924989595988 0.8493867604139491 0.03365355368119517 0.8965543697945063 -9.15949623388604 1.249604803411552 0.6639822388192397 7.620421297461157 -2.223402651720239 0.0
8143-6102 153.0 0.5685353202668033 -6.90909864712909 0.9116573026232138 0.020855841107871618 0.5956290281625475 -7.120253987924996 0.6496879353261046 0.466332153383091 7.382468846019013 -2.660192813642806 1.0
8143-9102 255.0 0.6892325532987346 -7.773096501632861 0.839943499061961 0.02799589464232394 0.8169243531908198 -8.822996996364443 0.6044429772611661 0.8414458181783024 7.898740262963178 -2.3885391875130573 0.0
8145-12704 449.0 0.28952180209571615 -4.877616273489759 0.3727578986030992 0.03408907627811982 0.22900479857848466 -4.38327068927708 0.7038009925020103 -0.07309706563160812 7.951927201123732 -2.4525622460091605 1.0
8145-3701 261.0 1.4460097731321988 -13.96836584405429 0.885092943128837 0.04724677858513366 1.4746441217201138 -14.201639109335932 1.1573279422613316 1.549398318733482 8.024260710830156 -2.4171882205723745 0.0
8145-6103 428.0 0.6122629121362791 -7.238549794640461 0.6631416978193695 0.03348228356839183 0.6229039420619477 -7.324759546680011 0.6701149017889815 0.495426284253113 8.35968851365829 -2.0960886350525003 0.0
8145-6104 150.0 1.1979647869361023 -11.920869694612854 0.8220494600128415 0.06820951829272189 1.19494536578021 -11.890664468286712 1.3862537752560526 0.47515086782997185 8.194429913434119 -2.011448370853851 0.0
8145-9102 277.0 0.44099881002206354 -6.05756395730351 0.586405066438822 0.03673398175397753 0.45407445347784364 -6.161142715538015 0.8158761967802666 0.1996613129324924 7.399986774493826 -2.6586294471383574 1.0
8146-12702 531.0 0.6796673911874686 -7.815335299396612 0.6650619112571831 0.033182108874788986 0.6796673911874676 -7.815335299396604 1.2301234585018235 -0.013851040881739668 8.358434557222006 -1.8908894611476463 1.0
8146-1901 284.0 1.866339864863216 -17.993986105997955 0.8440610552243685 0.07060854456146047 1.866339864863216 -17.993986105997955 2.287359540668546 1.1648055083214859 8.99434700074605 -1.0309718865631265 0.0
8146-6103 91.0 0.35229592715660935 -5.381930476268888 0.6923922031551552 0.03891433630672803 0.35229592715660973 -5.38193047626889 0.4220286954329429 0.02792849369426928 7.801743182594264 -2.5718356019530337 0.0
8146-9102 245.0 0.7300393001460831 -8.3583256194253 0.8407399406741461 0.030159982001837886 0.7552805394542019 -8.57655994683178 0.7875585154792554 0.6659328302893102 8.10982767661387 -2.4012105793026235 1.0
8147-12701 194.0 0.5805539034301217 -7.417542935246191 0.5791144805733269 0.058981567565437806 0.5840139351543164 -7.429429374572329 0.7460541420270024 0.12081180032640292 7.891792188015963 -2.7610994141759537 1.0
8147-12703 745.0 0.6609145753233838 -7.396633836037734 0.655262887139585 0.02795199826226566 0.623603854067437 -7.081790089630425 0.9831829522976155 0.44793642361636915 8.141390656533314 -1.9348189093141692 1.0
8147-1901 296.0 1.7693107201227818 -17.3668646376526 0.9310980874670961 0.04042525931233988 1.872057990598865 -18.294359431683056 0.7107726130997875 2.004836175566169 8.461022671079881 -2.5289896977473645 -1.0
8147-1902 147.0 1.8332560690905904 -17.608268710431012 0.9452115727952167 0.05258210148685571 1.836159986122668 -17.638416352196046 1.895630079512791 1.6170482964050832 8.621324472377761 -1.7690478214854142 0.0
8147-3702 301.0 1.0267292575803677 -10.551406999857148 0.7417752048006199 0.05368377583678608 1.0208693219584035 -10.500626846897957 0.7299242729318176 1.1693519291430774 8.027923025021876 -2.3523668997789655 1.0
8147-6101 280.0 1.1191497648955042 -11.30739098109383 0.7627399176750713 0.0569109443723432 1.119149764895503 -11.307390981093823 1.9945923979291587 0.29497592805032496 7.921453002457341 -2.1925974212852117 1.0
8147-6103 365.0 0.9705124352938646 -10.025630260689102 0.8368471155921601 0.033322344634594804 0.9577806402489941 -9.911276488813211 1.1235644252321573 0.8203371461438937 8.421067179376891 -1.8009268888617487 0.0
8147-9101 447.0 0.6084248771929878 -7.285323427271818 0.6503510404639182 0.03368863418322977 0.6084248771929878 -7.28532342727182 0.9127048129326512 -0.2832827570977841 8.485953134861024 -1.9694852377977725 0.0
8147-9102 222.0 0.3546148911846855 -5.2659371682434415 0.4536017470902534 0.046972997943468105 0.3546148911846853 -5.265937168243441 0.7432108678976727 -0.2801018546299585 7.640868873064337 -2.3869215240618105 1.0
8149-12702 163.0 0.6205796949597973 -7.7901030400899085 0.6288530033595565 0.060471314039503836 0.8372542620776433 -9.610110814123118 0.49906313771099203 1.123643888970226 8.511709159146596 -2.5748645092880853 1.0
8149-3703 97.0 1.6779148372902857 -17.176119372638517 0.8599627527557118 0.1021650558378854 1.864186285756285 -18.769130114457692 0.5676824852020286 2.511507205754703 8.355309069339432 -3.3690604396496244 -1.0
8149-6101 187.0 0.9395320801660012 -9.928622568438167 0.8027656124027976 0.05130951853595653 0.9637222490901372 -10.122693676928002 1.1708093548956022 0.694374382150611 7.786665239191558 -2.5307063176279496 1.0
8149-6103 90.0 0.7995615794647742 -8.899100588788205 0.7555768838376241 0.07389464783334934 0.7995615794647744 -8.899100588788205 1.0945002295952024 0.5292786359763756 7.512108455163331 -2.78992880475047 0.0
8149-9101 138.0 0.4921344814288865 -6.715975749484816 0.5141376028925513 0.07040026423859605 0.4074532224161924 -6.060331058943051 1.7706623443138787 0.09709524548063304 7.891870510423236 -2.5253811797653047 0.0
8155-12703 70.0 0.3941797207910296 -5.856968014510062 0.6827794649706146 0.05115093994809789 0.3839425982473181 -5.771323917460703 0.16345843901247264 0.4968552032924935 7.073797221210514 -3.120462590548876 1.0
8155-1902 148.0 0.9244982414996472 -9.647438632916707 0.7637416230306281 0.0646687240030821 1.0517997431721515 -10.726162617435422 0.5634679058182732 1.3570678958040476 8.170104505584296 -2.249255019325574 0.0
8155-3701 176.0 0.5705989372212686 -6.781984252477439 0.5323692561768453 0.06878228664975854 0.5427571126661372 -6.558607801987219 1.1824486904572895 0.08979220353883768 7.675549423706687 -2.2219760289281925 1.0
8155-3703 246.0 1.7633109505475109 -17.22668648405011 0.94499504261696 0.039071908643614484 1.8399446810429827 -17.9105216080519 1.313014667496751 1.9426831550251409 8.383585946851158 -2.5533758888939007 -1.0
8155-6102 555.0 0.5765751528830524 -6.748503433306663 0.7341776517144276 0.022674344168561174 0.5777798438616253 -6.757537221364395 0.7535194892395007 0.3155375699572946 8.389451730911453 -1.8254814132618704 1.0
8155-6104 293.0 1.0424855092679937 -10.8943544980449 0.8578178036035335 0.03661446110056293 1.1043025090082963 -11.41765639848338 1.084861200711976 0.781075393057099 8.508234360720728 -1.9985376269569692 0.0
8156-12703 121.0 0.6500197738652291 -7.477377053189055 0.9305421508448061 0.023448623144019135 0.650019773865229 -7.477377053189054 0.396448889121853 0.7978120791366278 7.084097406637558 -2.9913933495631624 1.0
8156-3701 370.0 0.9491843901143989 -9.294860127306894 0.7702859155878516 0.040962857059343064 0.8207713088108121 -8.210564171439994 1.118722464001157 0.5095562738969575 8.179202640947425 -1.4480955875443435 1.0
8156-3703 148.0 1.3754849682656143 -13.505252985254002 0.8645601327333399 0.06616764418225937 1.3618580428140545 -13.384013730129553 1.4046306673500462 1.2793351383116207 8.443361458181222 -1.8749279503857883 -1.0
8239-3702 90.0 1.1750340124211163 -11.8237391416659 0.7421526944187407 0.11312021984311312 1.3464747064555567 -13.188973759044405 0.5464461472626836 1.7084698535146916 7.6853071055648625 -2.942301493889063 1.0
8239-3704 278.0 0.7765860857104374 -8.44326005137402 0.6664753868563753 0.05228948263880699 0.8118023548101203 -8.737224744107008 0.6278618909886062 1.0281105333049838 8.163995218313008 -2.1664657664835163 0.0
8239-9101 416.0 0.5278639732407289 -6.556468735518926 0.6214232050299641 0.03270842050180849 0.4975972673784293 -6.305565340067369 0.7816437860853651 0.22802299126547532 7.9673047013058405 -2.25409462241589 1.0
8239-9102 202.0 0.6746451055390419 -7.9850685330105 0.8186443744112054 0.03346605357913701 0.7052634957693855 -8.226223436863602 0.9454937260006288 0.19433677316931824 7.705545675863661 -2.6576068550654766 1.0
8241-3703 328.0 0.48874246956421946 -5.845208044825725 0.6666578230420139 0.0302647196554316 0.4820066915243349 -5.787460049027073 0.6346983545093783 0.38510261065223245 8.106109188822167 -1.8449812924916988 1.0
8241-3704 386.0 0.6361912881290315 -6.918540862599772 0.8031780608402446 0.02408054595171333 0.6459058211226641 -7.000385104704865 0.6699074753313699 0.5795698279267769 8.557499208493915 -1.4564069381760036 1.0
8241-6101 176.0 1.096766975678471 -10.657411418654945 0.7417725363463754 0.07517369977573486 1.2041225150634334 -11.490677366998503 1.0111027753997845 1.6501407536437889 8.090087777321669 -1.8347861564382484 0.0
8243-9101 291.0 1.4032472498884834 -13.139383936697076 0.8705187288100883 0.04666504262927927 1.4300739911226836 -13.360269839257214 1.6943594323355613 1.1850238061735425 7.815034808824212 -2.078642693376364 1.0
8244-12702 170.0 0.5240297629929604 -6.565040703029052 0.6644559723691867 0.04547220522557266 0.5211814770110332 -6.5322763080858035 0.33116154963181765 0.6639917152090873 7.417412897126501 -2.7420839905328527 1.0
