plateifu bin_sf_num slope zp r2 e_slope orslope orzp slope1 slope2 tpx tpy mode_flag
8084-3702 253.0 1.2408409649683394 -12.150511361122504 0.8316845248345259 0.052288719109979696 1.2949404877126063 -12.647882358250252 1.1131408506971243 1.304228171303957 8.5359774484483 -1.593730559362028 -1.0
8084-3704 93.0 0.8359841144172655 -8.768463121537255 0.9190659878326297 0.037578645643356924 0.8359841144172659 -8.768463121537257 1.0551900136961294 0.4297173959051778 7.943691511169145 -2.0118050073666085 -1.0
8084-6101 444.0 1.2595650623450039 -12.841489029156211 0.7932791467803603 0.045983235557239995 1.2738979477544712 -12.964974654551883 0.8515273826475439 1.8397767558056064 8.575364385566214 -2.1637671825558913 -1.0
8084-6102 149.0 0.6809053823035356 -7.401875984600837 0.8502838849685286 0.03476302888804255 0.6809053823035353 -7.401875984600833 0.8380152836567164 0.3584845941603592 7.695794440385771 -2.084737529937748 1.0
8084-9102 293.0 0.8292495953456621 -8.858639067994115 0.6494573767339875 0.056915307252811256 0.6805228929294944 -7.619218034288346 1.2166224505465077 0.5252098730012494 8.077213072813608 -2.071061481673055 -1.0
8086-12701 92.0 0.31883048713479484 -5.213631159997222 0.3946441768099781 0.0782474080072697 0.3528789972676783 -5.489343862978476 0.8978878951434843 -0.13658714707069064 7.7591922420401565 -2.607684143537089 1.0
8086-1902 186.0 1.0772004155880186 -10.976344299968458 0.7546411387400855 0.06904657671878175 1.0778247218499586 -10.98566357257589 1.23989480423972 0.9452545419284505 8.115327669538457 -2.2027047194701495 1.0
8086-3702 334.0 0.4948694852801231 -5.813086087215948 0.6422483425863842 0.0324137206113451 0.5490932921205008 -6.2683510125704025 0.19452652228090256 0.6870012003291918 8.198525839332879 -1.808859074107241 1.0
8131-6101 244.0 0.8722070197675839 -9.16892198153137 0.8601832770552716 0.0332413250319913 0.781373609688669 -8.372744624205762 1.2120437793226808 0.32339309075027334 8.523302217149483 -1.5658075263739297 1.0
8132-12703 135.0 0.2414675263483501 -4.343065650445881 0.5616974698900957 0.03084010778002634 0.24146752634835011 -4.343065650445881 0.4988442616277384 -0.012476601293650256 7.817758514854345 -2.298346041681944 1.0
8133-12705 179.0 0.8909708283037963 -9.507003070595054 0.8176583080003161 0.04715243346457315 0.8909708283037965 -9.507003070595054 1.421246489704029 0.3957298307220549 7.9960221431357485 -2.174277890123971 1.0
8133-3701 113.0 1.4982090209515044 -14.52097679927647 0.9481607200449448 0.04766184283992647 1.4982090209515049 -14.520976799276474 1.6180923044564601 1.3899291701481462 8.312025681820732 -2.0273548033009416 1.0
8134-12703 156.0 0.5582866388527339 -6.833546232896524 0.5265633429185484 0.07263310448065964 0.5582866388527337 -6.833546232896523 0.2684081883078902 0.8093900162739087 7.7648585767734515 -2.5758232009932134 1.0
8134-12704 109.0 0.24017985401164318 -4.515430253617384 0.44772473696040843 0.04637184663484962 0.24017985401164343 -4.515430253617385 0.4555189214557353 -0.22010942649478452 7.959558533076458 -2.464012661806085 1.0
